asset,window_id,reference_date,window_start_date,window_end_date,tau,embedding_dimension,n_window_obs,n_embedding_points,homology_dimension,tp_h1_real,n_h1_features_real,surrogate_count,surrogate_mean,surrogate_std,surrogate_median,surrogate_min,surrogate_max,envelope_lower,envelope_upper,lower_quantile,upper_quantile,above_envelope,below_envelope,inside_envelope,distance_to_surrogate_mean,z_score_vs_surrogates,n_h1_features,volatility_window,volatility_annualized
VALE3.SA,208,2014-06-16,2014-03-19,2014-06-16,5,5,60,40,1,4.237097263336182,16,1000,1.8015419965982438,0.8904922420381362,1.6970948576927185,0.12325835227966309,6.452758312225342,0.4379290848970413,3.7217777132987973,0.025,0.975,True,False,False,2.435555266737938,2.735066238380135,16,0.01709058678529311,0.2713046543643145
VALE3.SA,209,2014-06-24,2014-03-26,2014-06-24,5,5,60,40,1,4.38561737537384,16,1000,1.8168094781041146,0.8745812159824403,1.7136783599853516,0.13721787929534912,5.8927448987960815,0.43300581574440006,3.849399834871292,0.025,0.975,True,False,False,2.5688078972697257,2.9371862216182123,16,0.01707232736651563,0.2710147950772957
VALE3.SA,229,2014-11-12,2014-08-21,2014-11-12,5,5,60,40,1,4.040849566459656,20,1000,1.7729682865142822,0.8227382237140471,1.6370119452476501,0.04423338174819946,4.7695008516311646,0.46876745522022245,3.556964957714079,0.025,0.975,True,False,False,2.2678812799453736,2.756504091553675,20,0.019987490031972914,0.31729156774189665
VALE3.SA,230,2014-11-19,2014-08-28,2014-11-19,5,5,60,40,1,3.726139783859253,23,1000,1.772601911559701,0.8541349302316922,1.63504558801651,0.008270621299743652,5.854309916496277,0.473703995347023,3.6813089102506638,0.025,0.975,True,False,False,1.953537872299552,2.2871537074003476,23,0.020874834985228942,0.3313777321825588
VALE3.SA,256,2015-06-03,2015-03-09,2015-06-03,5,5,60,40,1,3.846923589706421,14,1000,1.8042863153219224,0.8799780436658128,1.6680204272270203,0.03968644142150879,6.625622391700745,0.4848358079791069,3.8324478447437285,0.025,0.975,True,False,False,2.0426372743844983,2.321236636627068,14,0.039948876101528814,0.6341687479270606
VALE3.SA,257,2015-06-11,2015-03-16,2015-06-11,5,5,60,40,1,4.237573504447937,12,1000,1.7637652177214622,0.8479319891747212,1.6079352796077728,0.040374696254730225,5.343172907829285,0.5141074731945992,3.7634091228246684,0.025,0.975,True,False,False,2.4738082867264746,2.917460737781804,12,0.04068612331272963,0.6458721845807401
VALE3.SA,258,2015-06-18,2015-03-23,2015-06-18,5,5,60,40,1,3.7243056297302246,13,1000,1.762656451612711,0.8410607950580902,1.6413806080818176,0.18642845749855042,5.138546943664551,0.4437152028083801,3.672760185599327,0.025,0.975,True,False,False,1.9616491781175136,2.332351227929994,13,0.040443243434523955,0.6420165860435769
VALE3.SA,273,2015-10-05,2015-07-13,2015-10-05,5,5,60,40,1,4.253170371055603,16,1000,1.8035536958277225,0.8702534334633878,1.6928735375404358,0.09699928760528564,5.055600643157959,0.4391709163784981,3.8252402186393732,0.025,0.975,True,False,False,2.4496166752278805,2.8148313824847873,16,0.0377666425212121,0.5995268637900277
VALE3.SA,274,2015-10-13,2015-07-20,2015-10-13,5,5,60,40,1,4.279902696609497,20,1000,1.797722577035427,0.8366580226484568,1.6682469844818115,0.0929211974143982,5.3835577964782715,0.5046020314097405,3.584236621856688,0.025,0.975,True,False,False,2.4821801195740703,2.9667797981745063,20,0.04057317971917981,0.6440792606164755
VALE3.SA,279,2015-11-18,2015-08-24,2015-11-18,5,5,60,40,1,4.496637582778931,22,1000,1.8279083622395993,0.8624928086331445,1.729461431503296,0.07944786548614502,4.464530944824219,0.4394245445728302,3.7650272250175476,0.025,0.975,True,False,False,2.6687292205393316,3.094204605333072,22,0.0396254891863116,0.629035139797558
VALE3.SA,280,2015-11-26,2015-08-31,2015-11-26,5,5,60,40,1,4.631718873977661,19,1000,1.849819470435381,0.8683325811092105,1.7282859086990356,0.05869370698928833,4.944871783256531,0.46420117318630216,3.7626551061868665,0.025,0.975,True,False,False,2.78189940354228,3.203725696885258,19,0.03554538878197283,0.5642655538332313
VALE3.SA,287,2016-01-20,2015-10-21,2016-01-20,5,5,60,40,1,4.081127285957336,19,1000,1.8031639758646487,0.8757922063029161,1.6970994472503662,0.04227447509765625,6.132620453834534,0.4310695558786392,3.8535421818494795,0.025,0.975,True,False,False,2.2779633100926877,2.6010317215643197,19,0.0352652403645097,0.5598183355764569
VALE3.SA,321,2016-09-23,2016-07-01,2016-09-23,5,5,60,40,1,3.667181968688965,14,1000,1.7987970398664475,0.8515404490459314,1.6869686245918274,0.14236080646514893,5.585385799407959,0.4765513226389885,3.6452349245548246,0.025,0.975,True,False,False,1.8683849288225174,2.1941235215730055,14,0.02968397080748523,0.47121842808904246
VALE3.SA,322,2016-09-30,2016-07-08,2016-09-30,5,5,60,40,1,4.577733397483826,20,1000,1.808729110300541,0.8768624038473344,1.692596435546875,0.0780097246170044,6.064168095588684,0.48020176589488983,3.8361728966236113,0.025,0.975,True,False,False,2.769004287183285,3.1578549553886233,20,0.02883068067878219,0.45767286722863526
VALE3.SA,323,2016-10-07,2016-07-15,2016-10-07,5,5,60,40,1,4.179745197296143,19,1000,1.8117153341770171,0.8911803108466261,1.7095497846603394,0.0582769513130188,5.661756873130798,0.4665309116244316,3.850704091787338,0.025,0.975,True,False,False,2.3680298631191254,2.6571837756037096,19,0.027783464027304115,0.44104881825693454
VALE3.SA,335,2017-01-05,2016-10-10,2017-01-05,5,5,60,40,1,4.200528502464294,21,1000,1.7788242264986038,0.8720220321183372,1.6810007691383362,0.0360642671585083,5.564778685569763,0.45548185110092165,3.7763547778129567,0.025,0.975,True,False,False,2.4217042759656904,2.7771136356300854,21,0.03434830461239388,0.5452624317665222
VALE3.SA,341,2017-02-17,2016-11-24,2017-02-17,5,5,60,40,1,3.9418463706970215,18,1000,1.819180691897869,0.8789914812231058,1.7210524678230286,0.1068490743637085,6.169530153274536,0.47490833997726445,3.692866319417952,0.025,0.975,True,False,False,2.1226656787991525,2.4148876572108406,18,0.03438754083373302,0.5458852874708178
VALE3.SA,366,2017-08-18,2017-05-29,2017-08-18,5,5,60,40,1,4.774268865585327,20,1000,1.782892501205206,0.8694324398992864,1.6433346271514893,0.010246038436889648,5.501130223274231,0.4878591910004616,3.732853549718856,0.025,0.975,True,False,False,2.9913763643801214,3.440608179661018,20,0.019881887977024375,0.3156151870899094
VALE3.SA,367,2017-08-25,2017-06-05,2017-08-25,5,5,60,40,1,4.487065553665161,20,1000,1.7812784074246883,0.8949526092128252,1.6487713754177094,0.021799087524414062,6.0069663524627686,0.4375898167490959,3.957844579219818,0.025,0.975,True,False,False,2.705787146240473,3.02338595182197,20,0.018919152526713907,0.3003322356107057
VALE3.SA,368,2017-09-01,2017-06-12,2017-09-01,5,5,60,40,1,4.339196085929871,19,1000,1.7973619298040866,0.8447316765033597,1.6879135966300964,0.17280834913253784,5.687804460525513,0.42862822115421295,3.74352775812149,0.025,0.975,True,False,False,2.541834156125784,3.009043258147162,19,0.018915377120294643,0.3002723028918043
VALE3.SA,381,2017-12-01,2017-09-11,2017-12-01,5,5,60,40,1,3.6366394758224487,20,1000,1.7608663046061992,0.8276936031665025,1.6686598658561707,0.04903221130371094,4.564662337303162,0.4044209703803063,3.574899876117706,0.025,0.975,True,False,False,1.8757731712162495,2.2662651542069616,20,0.018424536451497244,0.29248044883383706
VALE3.SA,454,2019-05-27,2019-02-27,2019-05-27,5,5,60,40,1,3.9237403869628906,22,1000,1.8112725769281388,0.8738927696540252,1.6840065121650696,0.1546892523765564,5.5776097774505615,0.435281378030777,3.7904307246208186,0.025,0.975,True,False,False,2.112467810034752,2.4173078018154097,22,0.018079251370293915,0.28699921809612855
VALE3.SA,518,2020-09-04,2020-06-15,2020-09-04,5,5,60,40,1,4.1239176988601685,15,1000,1.8199635892808437,0.8631391100823846,1.7099191844463348,0.07794171571731567,5.567950367927551,0.45757777988910675,3.730665546655655,0.025,0.975,True,False,False,2.303954109579325,2.6692732175690863,15,0.020056156566930335,0.3183816151912358
VALE3.SA,520,2020-09-21,2020-06-29,2020-09-21,5,5,60,40,1,4.202759027481079,16,1000,1.8272400684654713,0.8852233247510506,1.723469316959381,0.16613906621932983,5.859136581420898,0.4835210978984833,3.893832942843437,0.025,0.975,True,False,False,2.375518959015608,2.6835250411907863,16,0.02200017462594703,0.3492419451614958
VALE3.SA,521,2020-09-28,2020-07-06,2020-09-28,5,5,60,40,1,3.9505544900894165,17,1000,1.8215862811505794,0.8743866432211839,1.6840952634811401,0.026202142238616943,5.842188715934753,0.5170726001262664,3.910003808140754,0.025,0.975,True,False,False,2.1289682089388373,2.434813277906277,17,0.0218741291595106,0.34724103541302814
VALE3.SA,523,2020-10-13,2020-07-20,2020-10-13,5,5,60,40,1,3.808199405670166,15,1000,1.834295246809721,0.8666709499260558,1.7142901420593262,0.04705128073692322,5.489283800125122,0.4417297214269638,3.7611939042806624,0.025,0.975,True,False,False,1.9739041588604451,2.2775704655023437,15,0.020004137300927954,0.3175558349438773
VALE3.SA,533,2020-12-28,2020-09-29,2020-12-28,5,5,60,40,1,5.174699902534485,20,1000,1.765361444592476,0.8426846405806396,1.660690188407898,0.1541053056716919,5.978609204292297,0.45538817495107653,3.7133306354284277,0.025,0.975,True,False,False,3.4093384579420087,4.045805861126,20,0.018461162004766093,0.2930618614673142
VALE3.SA,534,2021-01-06,2020-10-06,2021-01-06,5,5,60,40,1,3.727399468421936,20,1000,1.7822052729725837,0.8570503447954014,1.6391538381576538,0.06930035352706909,5.305720329284668,0.4687487930059433,3.713384518027305,0.025,0.975,True,False,False,1.9451941954493523,2.2696381925074856,20,0.0190838555101406,0.3029468144167302
VALE3.SA,536,2021-01-20,2020-10-21,2021-01-20,5,5,60,40,1,4.022077918052673,20,1000,1.7801286939680576,0.8511222404303845,1.6523640751838684,0.10789632797241211,6.479941964149475,0.44834424555301666,3.6834896385669698,0.025,0.975,True,False,False,2.2419492240846157,2.6341095527605245,20,0.02227754093008246,0.3536449987383645
VALE3.SA,537,2021-01-28,2020-10-28,2021-01-28,5,5,60,40,1,4.042392134666443,18,1000,1.7964746501743794,0.8612393426647338,1.6884726881980896,0.12610864639282227,5.487854838371277,0.4459998458623886,3.7351832836866374,0.025,0.975,True,False,False,2.2459174844920637,2.607773905849494,18,0.02279778924265797,0.3619036846688193
VALE3.SA,555,2021-06-10,2021-03-16,2021-06-10,5,5,60,40,1,3.8188674449920654,19,1000,1.8200702886879445,0.8772411484336764,1.6875667572021484,0.08781754970550537,5.2421029806137085,0.4459059327840805,3.6830712109804153,0.025,0.975,True,False,False,1.998797156304121,2.2785036473414353,19,0.019145606374101936,0.3039270789924407
VALE3.SA,556,2021-06-17,2021-03-23,2021-06-17,5,5,60,40,1,4.1378525495529175,21,1000,1.8051173177361488,0.8572161354124752,1.7179430723190308,0.12892639636993408,5.209987282752991,0.4207048758864403,3.737690004706382,0.025,0.975,True,False,False,2.332735231816769,2.721291790307124,21,0.0197271915182206,0.31315945693772657
VALE3.SA,559,2021-07-08,2021-04-14,2021-07-08,5,5,60,40,1,4.792507290840149,19,1000,1.7883742814660073,0.8533546509585405,1.6912798583507538,0.13216769695281982,5.31840181350708,0.4728640913963318,3.749825552105903,0.025,0.975,True,False,False,3.004133009374142,3.5203804256527045,19,0.01759987063365156,0.2793892848213048
VALE3.SA,560,2021-07-16,2021-04-22,2021-07-16,5,5,60,40,1,3.902942419052124,17,1000,1.7834080322086812,0.8443837061059287,1.6601508855819702,0.05714303255081177,4.920502185821533,0.4279372841119766,3.727387824654579,0.025,0.975,True,False,False,2.119534386843443,2.5101554796908236,17,0.01718801234534836,0.2728512371837988
VALE3.SA,654,2023-06-05,2023-03-09,2023-06-05,5,5,60,40,1,3.957957148551941,17,1000,1.7905414422154426,0.8440687539468251,1.66915625333786,0.13551467657089233,5.088270783424377,0.4989313781261444,3.71758850812912,0.025,0.975,True,False,False,2.1674157063364983,2.567818908355233,17,0.019693475733980635,0.3126242354555878
WEGE3.SA,22,2010-09-09,2010-06-16,2010-09-09,2,5,60,52,1,6.224980354309082,31,1000,2.7961251361370087,1.1157263197802485,2.622529476881027,0.42697203159332275,8.198653221130371,0.9928240954875946,5.300259923934936,0.025,0.975,True,False,False,3.4288552181720733,3.0732045640434604,31,0.014586018971103875,0.23154587289606643
WEGE3.SA,29,2010-10-29,2010-08-05,2010-10-29,2,5,60,52,1,5.382093966007233,28,1000,2.791636499941349,1.1032204712347584,2.7147254049777985,0.35393571853637695,7.2484235763549805,0.9484044820070267,5.243494191765785,0.025,0.975,True,False,False,2.5904574660658835,2.348086836320725,28,0.014625442095600334,0.23217169559600304
WEGE3.SA,31,2010-11-16,2010-08-19,2010-11-16,2,5,60,52,1,5.496976435184479,30,1000,2.7750109779536722,1.099816862638246,2.68078550696373,0.18936008214950562,6.483554244041443,0.9768795534968376,5.141194215416907,0.025,0.975,True,False,False,2.7219654572308065,2.4749260987882495,30,0.014903062058148541,0.23657877587534076
WEGE3.SA,32,2010-11-23,2010-08-26,2010-11-23,2,5,60,52,1,5.969169080257416,30,1000,2.7654919829666613,1.0925329880454264,2.6538358330726624,0.2885594964027405,6.4514464139938354,0.9596522137522697,5.233183404803276,0.025,0.975,True,False,False,3.2036770972907544,2.932339007009964,30,0.014836232694121428,0.2355178926103867
WEGE3.SA,33,2010-11-30,2010-09-02,2010-11-30,2,5,60,52,1,6.097607135772705,29,1000,2.7258467821478845,1.0941291267609545,2.6180636882781982,0.19571751356124878,6.889898419380188,0.9134937733411789,5.094961959123611,0.025,0.975,True,False,False,3.3717603536248206,3.081684118588942,29,0.014724177172160072,0.23373906634553898
WEGE3.SA,34,2010-12-07,2010-09-10,2010-12-07,2,5,60,52,1,6.386412620544434,32,1000,2.7269935263991356,1.0876101668435065,2.641494631767273,0.2973060607910156,6.047187328338623,0.8602787733078003,5.089590099453925,0.025,0.975,True,False,False,3.659419094145298,3.364642227247442,32,0.015060421904728272,0.23907678599772425
WEGE3.SA,35,2010-12-14,2010-09-17,2010-12-14,2,5,60,52,1,5.515780329704285,30,1000,2.7330031132102013,1.0917608745293383,2.6110848784446716,0.36043673753738403,6.612712144851685,0.8855925366282463,5.079479441046714,0.025,0.975,True,False,False,2.7827772164940834,2.5488889384259603,30,0.01609564733781792,0.2555104802787903
WEGE3.SA,88,2012-01-06,2011-10-11,2012-01-06,2,5,60,52,1,5.402150511741638,29,1000,2.8098462580442427,1.134870702360386,2.6708656549453735,0.3886118531227112,6.847143888473511,0.912337239086628,5.285920998454092,0.025,0.975,True,False,False,2.5923042536973955,2.2842287216558983,29,0.016789081577636308,0.2665184075736098
WEGE3.SA,104,2012-05-07,2012-02-07,2012-05-07,2,5,60,52,1,5.137573838233948,27,1000,2.720817302018404,1.1149368211384967,2.5755411982536316,0.30379873514175415,6.40839147567749,0.9462485864758492,5.040714910626411,0.025,0.975,True,False,False,2.416756536215544,2.167617474277797,27,0.013280070232594402,0.2108145793734989
WEGE3.SA,118,2012-08-15,2012-05-22,2012-08-15,2,5,60,52,1,5.423399209976196,27,1000,2.7306446482241156,1.1332824613519343,2.6406505405902863,0.4672237038612366,6.541982650756836,0.9106591135263443,5.280913427472115,0.025,0.975,True,False,False,2.6927545617520807,2.3760665620288473,27,0.016199820048207383,0.25716417078933074
WEGE3.SA,122,2012-09-13,2012-06-20,2012-09-13,2,5,60,52,1,5.365500807762146,28,1000,2.755613874435425,1.1264009515606668,2.6525073051452637,0.40343886613845825,6.299411177635193,0.9418630376458168,5.282455840706825,0.025,0.975,True,False,False,2.609886933326721,2.3170141411107954,28,0.017195246842006393,0.27296608125790606
WEGE3.SA,179,2013-11-07,2013-08-16,2013-11-07,2,5,60,52,1,5.402946710586548,22,1000,2.735840652257204,1.1184443554905124,2.5812246799468994,0.31600189208984375,7.30154013633728,0.9717600092291833,5.166952416300774,0.025,0.975,True,False,False,2.667106058329344,2.3846569078169653,22,0.009564144228016267,0.15182608278290927
WEGE3.SA,180,2013-11-14,2013-08-23,2013-11-14,2,5,60,52,1,6.276864051818848,27,1000,2.7438168212771417,1.1194641782404582,2.585804045200348,0.47512269020080566,6.8238033056259155,1.048141661286354,5.257242560386658,0.025,0.975,True,False,False,3.533047230541706,3.156016332827057,27,0.00954420300521044,0.1515095256846128
WEGE3.SA,181,2013-11-25,2013-08-30,2013-11-25,2,5,60,52,1,8.380900263786316,30,1000,2.725817390084267,1.134160183108005,2.5682526230812073,0.29794543981552124,7.0685906410217285,0.9219406843185425,5.331302544474601,0.025,0.975,True,False,False,5.6550828737020495,4.986141250528737,30,0.009470118473842944,0.15033347020864182
WEGE3.SA,182,2013-12-02,2013-09-06,2013-12-02,2,5,60,52,1,6.952537536621094,29,1000,2.7047845971286297,1.131614830510413,2.5573492646217346,0.35450103878974915,7.764621376991272,0.9208000153303146,5.3600029170513155,0.025,0.975,True,False,False,4.2477529394924645,3.7537091464032177,29,0.010854469042577367,0.1723093542018545
WEGE3.SA,183,2013-12-09,2013-09-13,2013-12-09,2,5,60,52,1,6.060535788536072,26,1000,2.7174031469225883,1.1766255885662802,2.5404974222183228,0.23057866096496582,8.17420744895935,0.9024010837078095,5.450835070014,0.025,0.975,True,False,False,3.3431326416134834,2.841288404824762,26,0.01075702505128084,0.1707624787954856
WEGE3.SA,249,2015-04-13,2015-01-15,2015-04-13,2,5,60,52,1,5.883847713470459,31,1000,2.7447367483079432,1.1245803180948941,2.6416203677654266,0.3800978660583496,7.0922170877456665,0.9018570959568024,5.236944615840912,0.025,0.975,True,False,False,3.1391109651625158,2.7913621772078994,31,0.013762473656703626,0.21847249632429308
WEGE3.SA,287,2016-01-20,2015-10-21,2016-01-20,2,5,60,52,1,5.310111165046692,23,1000,2.7471448221504686,1.1150694543864048,2.5982300639152527,0.4148258566856384,7.891686916351318,0.9560945495963097,5.188385847210884,0.025,0.975,True,False,False,2.5629663428962233,2.298481348237236,23,0.02577540095868628,0.4091718052779584
WEGE3.SA,288,2016-01-28,2015-10-28,2016-01-28,2,5,60,52,1,5.410924553871155,22,1000,2.747550877183676,1.1449644326952715,2.6131922006607056,0.4229831099510193,8.724542737007141,0.9557466596364975,5.269553354382514,0.025,0.975,True,False,False,2.663373676687479,2.3261628052653465,22,0.02735383928498086,0.4342287369053293
WEGE3.SA,289,2016-02-04,2015-11-05,2016-02-04,2,5,60,52,1,5.554240345954895,24,1000,2.728214993327856,1.1335972701901291,2.608419746160507,0.523125946521759,8.39503526687622,0.9026305809617042,5.264744693040847,0.025,0.975,True,False,False,2.826025352627039,2.4929712049792188,24,0.028088749348393945,0.4458950724880677
WEGE3.SA,290,2016-02-15,2015-11-12,2016-02-15,2,5,60,52,1,5.479904413223267,20,1000,2.7430968876183033,1.1287370990907462,2.6180208921432495,0.4754132628440857,8.254258871078491,0.9986221536993981,5.369725289940833,0.025,0.975,True,False,False,2.7368075256049633,2.4246633939910347,20,0.026504526049699426,0.4207463072708271
WEGE3.SA,296,2016-03-29,2015-12-29,2016-03-29,2,5,60,52,1,5.763648092746735,27,1000,2.744930751979351,1.1134188512020162,2.598326802253723,0.37764233350753784,6.785940885543823,0.8965648874640465,5.286235046386719,0.025,0.975,True,False,False,3.0187173407673837,2.7112145061209083,27,0.02792826784837433,0.4433475076535966
WEGE3.SA,297,2016-04-05,2016-01-07,2016-04-05,2,5,60,52,1,5.676833152770996,28,1000,2.7262318981587885,1.1407703416667705,2.5698488354682922,0.35987764596939087,7.810115575790405,0.8410458490252495,5.262354704737663,0.025,0.975,True,False,False,2.9506012546122076,2.586498918179366,28,0.027142715584857445,0.43087725206693933
WEGE3.SA,299,2016-04-19,2016-01-21,2016-04-19,2,5,60,52,1,5.293456792831421,26,1000,2.7303531039059163,1.1394752866974875,2.5970429182052612,0.3856682777404785,6.7037752866744995,0.9183775395154953,5.243196290731429,0.025,0.975,True,False,False,2.5631036889255046,2.2493718984938087,26,0.026802096558899365,0.4254700926599265
WEGE3.SA,364,2017-08-04,2017-05-15,2017-08-04,2,5,60,52,1,5.6634602546691895,29,1000,2.724543556064367,1.0874547936230203,2.5867234766483307,0.37233054637908936,7.333859086036682,0.9678679347038269,5.157708588242531,0.025,0.975,True,False,False,2.9389166986048223,2.7025644797733395,29,0.014177010035157728,0.2250530573249665
WEGE3.SA,365,2017-08-11,2017-05-22,2017-08-11,2,5,60,52,1,7.633091688156128,32,1000,2.7360539226830007,1.0647126605865558,2.647338569164276,0.3823401927947998,7.478533387184143,0.9576041549444199,5.0627411693334565,0.025,0.975,True,False,False,4.897037765473128,4.599398454391745,32,0.012239108505462337,0.19428982424753258
WEGE3.SA,366,2017-08-18,2017-05-29,2017-08-18,2,5,60,52,1,5.67259418964386,27,1000,2.728611781805754,1.1022985317598804,2.5882256031036377,0.20123380422592163,6.769014477729797,0.9338440507650375,5.080523112416267,0.025,0.975,True,False,False,2.943982407838106,2.6707668775879396,27,0.01305430337706464,0.20723064164942212
WEGE3.SA,367,2017-08-25,2017-06-05,2017-08-25,2,5,60,52,1,5.194793462753296,25,1000,2.702614707797766,1.105809396594946,2.5542659759521484,0.3491845726966858,7.165899753570557,0.9082906901836395,5.084787377715111,0.025,0.975,True,False,False,2.49217875495553,2.253714575612714,25,0.012730729476908117,0.20209406522602968
WEGE3.SA,368,2017-09-01,2017-06-12,2017-09-01,2,5,60,52,1,5.906907677650452,26,1000,2.6909987452328203,1.0821196535161557,2.5609020590782166,0.538840264081955,6.541775345802307,0.9830899059772492,5.25677864253521,0.025,0.975,True,False,False,3.2159089324176313,2.971860756773159,26,0.012752361770184892,0.20243746723581985
WEGE3.SA,369,2017-09-08,2017-06-19,2017-09-08,2,5,60,52,1,6.431377530097961,30,1000,2.7196409636437893,1.1354555927853993,2.54255348443985,0.5191245079040527,6.905251622200012,0.9153099447488785,5.279046508669853,0.025,0.975,True,False,False,3.711736566454172,3.268940317911393,30,0.013300937766949147,0.2111458412117654
WEGE3.SA,370,2017-09-15,2017-06-26,2017-09-15,2,5,60,52,1,7.206254363059998,36,1000,2.713041412472725,1.1460046229032517,2.5939638018608093,0.5453953742980957,7.204331040382385,0.9382911831140518,5.374772906303406,0.025,0.975,True,False,False,4.493212950587273,3.9207633728425195,36,0.013674262417581809,0.21707218631494998
WEGE3.SA,371,2017-09-22,2017-07-03,2017-09-22,2,5,60,52,1,5.6971834897994995,29,1000,2.749597056567669,1.1723369287372862,2.6284481287002563,0.43057554960250854,8.588771343231201,0.8933631852269173,5.367022144794464,0.025,0.975,True,False,False,2.9475864332318307,2.514282678450341,29,0.01513964227887283,0.24033437045026018
WEGE3.SA,439,2019-02-05,2018-11-05,2019-02-05,2,5,60,52,1,5.3060983419418335,28,1000,2.7414687668681146,1.1196728537648504,2.6337122917175293,0.3824731111526489,7.579432249069214,0.8503150582313538,5.1663388222455975,0.025,0.975,True,False,False,2.564629575073719,2.290516883079076,28,0.014801979270991332,0.23497413637545725
WEGE3.SA,456,2019-06-10,2019-03-15,2019-06-10,2,5,60,52,1,5.618335843086243,27,1000,2.7933759396076203,1.1547825842687747,2.6419766545295715,0.31402909755706787,7.51604950428009,0.9854271642863751,5.528824707865715,0.025,0.975,True,False,False,2.8249599034786224,2.446313221174381,27,0.013952918705788865,0.22149571775411125
WEGE3.SA,457,2019-06-17,2019-03-22,2019-06-17,2,5,60,52,1,5.688707947731018,30,1000,2.7773165090084078,1.1604580728316412,2.670240432024002,0.23763960599899292,7.357599377632141,0.9883035361766815,5.3025751203298555,0.025,0.975,True,False,False,2.9113914387226103,2.508829493183244,30,0.014073677893301481,0.22341271042621885
WEGE3.SA,458,2019-06-25,2019-03-29,2019-06-25,2,5,60,52,1,5.993618845939636,27,1000,2.7787799524962904,1.1658646124011105,2.6667352616786957,0.3605350852012634,7.026163935661316,0.9276102468371391,5.395887997746467,0.025,0.975,True,False,False,3.214838893443346,2.757471887599668,27,0.013229546296744145,0.21001253675640313
WEGE3.SA,459,2019-07-02,2019-04-05,2019-07-02,2,5,60,52,1,6.684489607810974,30,1000,2.7624961726665496,1.1295843943223687,2.6493610739707947,0.4824589490890503,7.516240119934082,0.9836261168122292,5.342849069833755,0.025,0.975,True,False,False,3.9219934351444246,3.4720676514809736,30,0.013072586155135742,0.20752087175373124
WEGE3.SA,460,2019-07-10,2019-04-12,2019-07-10,2,5,60,52,1,6.470510959625244,29,1000,2.7524894284009935,1.1506201235297047,2.592723250389099,0.47412312030792236,7.2630192041397095,0.9524547040462494,5.435361391305923,0.025,0.975,True,False,False,3.7180215312242506,3.231319751143102,29,0.014063836513807939,0.2232564833700325
WEGE3.SA,655,2023-06-13,2023-03-16,2023-06-13,2,5,60,52,1,5.522999286651611,25,1000,2.7841142641603946,1.0871099034813265,2.711617022752762,0.4915419816970825,7.012901425361633,0.9078692272305489,5.154632577300072,0.025,0.975,True,False,False,2.7388850224912167,2.519418702488403,25,0.013135904832337585,0.20852602459306113
